,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
gene_240,-87.47577856033435,-86.39917247070613,0.0,0:00:01.317234,0:00:01.317234
gene_241,-45.726662170033286,-47.71632677166838,1.9896646016350914,0:00:00.914594,0:00:00.914594
gene_242,-95.08193820899986,-95.08162228317444,0.0,0:00:01.329140,0:00:01.329140
gene_243,-48.10724816724592,-52.076970924686314,3.969722757440394,0:00:00.935638,0:00:00.935638
gene_244,-97.14238533403704,-97.14215412293424,0.0,0:00:01.556892,0:00:01.556892
gene_245,-53.09221077435643,-54.499507450746044,1.4072966763896133,0:00:00.920315,0:00:00.920315
gene_246,-90.35019091984272,-90.34988523468077,0.0,0:00:01.530464,0:00:01.530464
gene_247,-28.947914615968262,-32.68058457401765,3.7326699580493887,0:00:00.927773,0:00:00.927773
gene_248,-90.9596026295907,-91.58007424622662,0.6204716166359106,0:00:01.382243,0:00:01.382243
gene_249,-32.69320834553705,-35.10655423310471,2.413345887567658,0:00:00.921119,0:00:00.921119
gene_250,-80.11779787627484,-80.90058792128396,0.7827900450091221,0:00:01.345977,0:00:01.345977
gene_251,-61.38213770333239,-65.43722335508146,4.055085651749067,0:00:00.936681,0:00:00.936681
gene_252,-75.4407504527569,-76.03588129995863,0.5951308472017303,0:00:01.444392,0:00:01.444392
