,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
gene_222,25.84311453912374,25.84346275312378,0.0,0:00:01.424253,0:00:01.424253
gene_223,-7.387378512873013,-6.9706199093539105,0.0,0:00:00.228820,0:00:00.228820
gene_224,25.245267230037474,25.245268259902243,0.0,0:00:01.412197,0:00:01.412197
gene_225,2.988223820014884,2.988223930602871,0.0,0:00:01.377086,0:00:01.377086
gene_226,30.16540149328961,30.16541334404245,0.0,0:00:01.441460,0:00:01.441460
gene_227,26.982639441971138,8.80288088642736,18.179758555543778,0:00:01.331343,0:00:01.331343
gene_228,29.630113461618116,29.367545177582357,0.2625682840357584,0:00:01.345774,0:00:01.345774
gene_229,-4.03045799849107,-4.030141251676767,0.0,0:00:00.318280,0:00:00.318280
gene_230,26.899495547331632,26.899510905048672,0.0,0:00:01.426266,0:00:01.426266
gene_231,-0.399691387401063,-0.399690791531107,0.0,0:00:00.251509,0:00:00.251509
gene_232,23.773340728281763,23.773419509253507,0.0,0:00:01.415705,0:00:01.415705
gene_233,2.4147755279802823,2.414863240134146,0.0,0:00:01.378054,0:00:01.378054
gene_234,29.742686313737543,29.742706192353936,0.0,0:00:01.570708,0:00:01.570708
gene_235,-4.339577066038171,-10.698922416952332,6.359345350914161,0:00:00.220600,0:00:00.220600
gene_236,20.472986507600616,20.472986957893816,0.0,0:00:01.394461,0:00:01.394461
gene_237,-1.288082461005036,-5.826007256246392,4.537924795241356,0:00:00.226433,0:00:00.226433
gene_238,26.602678829256426,26.5300658716002,0.07261295765622577,0:00:01.430707,0:00:01.430707
gene_239,16.66279135683892,6.335134455234215,10.327656901604705,0:00:01.302242,0:00:01.302242
gene_240,33.72913323674796,33.72927716897849,0.0,0:00:01.648982,0:00:01.648982
gene_241,-7.181759209828726,-10.500682329196176,3.318923119367449,0:00:00.221646,0:00:00.221646
