,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
gene_197,-14.431021620990984,-13.011273733223119,0.0,0:00:00.229642,0:00:00.229642
gene_198,21.588570882381852,21.609108397706798,0.0,0:00:01.398885,0:00:01.398885
gene_199,-16.941611174494106,-19.992931452536816,3.0513202780427093,0:00:00.231480,0:00:00.231480
gene_200,18.41201977937869,17.598789004332126,0.8132307750465628,0:00:01.603416,0:00:01.603416
gene_201,-19.03903453348007,-21.912075352801246,2.873040819321176,0:00:00.227438,0:00:00.227438
gene_202,24.6958614383186,24.68627023796764,0.00959120035096106,0:00:01.333485,0:00:01.333485
gene_203,-12.509795223863799,-12.121760331466358,0.0,0:00:00.231104,0:00:00.231104
gene_204,27.2851558115052,27.179241407580232,0.10591440392496665,0:00:01.555475,0:00:01.555475
gene_205,-19.598403545585086,-20.751622924968995,1.1532193793839092,0:00:00.221737,0:00:00.221737
gene_206,14.048458836234516,13.828485273977634,0.21997356225688236,0:00:01.508655,0:00:01.508655
gene_207,-16.592839126706988,-20.02890480123713,3.4360656745301412,0:00:00.224691,0:00:00.224691
gene_208,21.46192548378493,21.461945587002504,0.0,0:00:01.447778,0:00:01.447778
gene_209,-15.683972645182813,-15.57024799845129,0.0,0:00:00.227384,0:00:00.227384
gene_210,26.1201045183506,26.120139194080465,0.0,0:00:01.394013,0:00:01.394013
gene_211,-14.67766460724604,-17.38331096725433,2.7056463600082914,0:00:00.228794,0:00:00.228794
gene_212,17.609547624819697,17.60956067801922,0.0,0:00:01.384265,0:00:01.384265
gene_213,-19.939257512738436,-19.90072291479654,0.0,0:00:00.228467,0:00:00.228467
gene_214,20.260311272070805,19.95864217498457,0.30166909708623635,0:00:01.381462,0:00:01.381462
gene_215,-16.099974065388118,-16.099880358330275,0.0,0:00:00.255348,0:00:00.255348
gene_216,25.14084928340189,25.14085140751586,0.0,0:00:01.702740,0:00:01.702740
gene_217,-19.23076273163291,-19.230739271665975,0.0,0:00:00.272072,0:00:00.272072
gene_218,15.373742419619589,15.373758827595339,0.0,0:00:01.524562,0:00:01.524562
gene_219,-19.12796983059563,-17.473060014015125,0.0,0:00:00.235646,0:00:00.235646
gene_220,20.655366580954365,20.65536952928388,0.0,0:00:01.412231,0:00:01.412231
gene_221,-16.44799794977491,-17.44611332838808,0.9981153786131713,0:00:00.229888,0:00:00.229888
gene_222,22.907587318777708,22.907773198202968,0.0,0:00:01.372243,0:00:01.372243
gene_223,-18.67560572242122,-19.25514033953629,0.579534617115069,0:00:00.314251,0:00:00.314251
gene_224,18.10802903462233,17.971194185731378,0.13683484889095254,0:00:01.281066,0:00:01.281066
gene_225,-11.658129766900668,-14.213941238281425,2.555811471380757,0:00:00.222001,0:00:00.222001
gene_226,19.112086765179495,18.78903861279963,0.32304815237986517,0:00:01.295219,0:00:01.295219
gene_227,-10.984333609315675,-18.73503970313884,7.750706093823164,0:00:00.231583,0:00:00.231583
