,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
ENSMUSG00000053580,-1401.3963276310244,-1401.3851573624759,-0.011170268548539752,0:00:13.409344,0:00:13.409344
ENSMUSG00000053581,-809.0030102569086,-809.0015721984964,-0.0014380584120772255,0:00:13.091845,0:00:13.091845
ENSMUSG00000053600,-376.9959752578611,-376.9958620263657,-0.00011323149527697751,0:00:08.858021,0:00:08.858021
ENSMUSG00000053604,-1112.233656955069,-1109.919089783085,-2.3145671719839807,0:00:08.339789,0:00:08.339789
ENSMUSG00000053617,-226.98981246028976,-227.03554752645698,0.045735066167253535,0:00:05.001318,0:00:05.001318
ENSMUSG00000053626,-371.3694480890824,-388.3998794415898,17.03043135250749,0:00:10.200597,0:00:10.200597
ENSMUSG00000053641,-931.5892973347577,-931.5889288661008,-0.00036846865691586567,0:00:13.278701,0:00:13.278701
ENSMUSG00000053644,-1152.2067807038866,-1152.1596232271331,-0.047157476753682204,0:00:09.467837,0:00:09.467837
ENSMUSG00000053646,-866.6868987251567,-866.683798664145,-0.0031000610115370364,0:00:12.182125,0:00:12.182125
ENSMUSG00000053647,-438.2726037962167,-438.2725355182245,-6.827799217035135e-05,0:00:13.504154,0:00:13.504154
ENSMUSG00000053656,-612.8196288238138,-613.1672122131929,0.3475833893792242,0:00:05.812946,0:00:05.812946
ENSMUSG00000053664,-482.0715002085147,-482.5845624539597,0.5130622454449281,0:00:05.363962,0:00:05.363962
ENSMUSG00000053675,-12.169618569695475,-12.168839859334453,-0.0007787103610237267,0:00:15.399491,0:00:15.399491
ENSMUSG00000053684,-605.3779963699006,-605.3779704715541,-2.589834650734701e-05,0:00:13.847497,0:00:13.847497
ENSMUSG00000053687,-405.64244077681803,-424.2302388859345,18.58779810911648,0:00:10.028280,0:00:10.028280
ENSMUSG00000053693,-849.537587324533,-850.5444575427265,1.006870218193626,0:00:09.703410,0:00:09.703410
ENSMUSG00000053702,-154.0309653657033,-154.03090812755997,-5.723814334146482e-05,0:00:10.850187,0:00:10.850187
ENSMUSG00000053716,-584.2212848166121,-584.2207783440957,-0.0005064725162355899,0:00:09.959755,0:00:09.959755
ENSMUSG00000053730,-457.1823827349908,-457.18234279861963,-3.9936371194926317e-05,0:00:07.425402,0:00:07.425402
ENSMUSG00000053746,-134.3799374515304,-134.37993746727474,1.5744348047519452e-08,0:00:03.386446,0:00:03.386446
ENSMUSG00000053749,-590.9397861570192,-590.9676361840598,0.027850027040699388,0:00:08.185567,0:00:08.185567
