,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
gene_63,-3672.4261963384934,-9453.40693842438,5780.980742085886,0:00:01.541440,0:00:01.541440
gene_64,-1659.2545636809498,-1948.0710986517092,288.81653497075945,0:00:01.603879,0:00:01.603879
gene_65,-4249.713060695526,-22847.17874149683,18597.465680801306,0:00:01.396034,0:00:01.396034
gene_66,-1648.0459456682943,-2366.114478546886,718.0685328785917,0:00:03.872112,0:00:03.872112
gene_67,-45250.65633342454,-116821.98626802056,71571.32993459603,0:00:15.140533,0:00:15.140533
gene_68,-10098.659673170961,-21606.944643982963,11508.284970812001,0:00:01.841208,0:00:01.841208
gene_69,-9764.984719122878,-58844.238780659725,49079.25406153685,0:00:01.876314,0:00:01.876314
gene_70,-5819.740296975926,-10380.171384764133,4560.431087788207,0:00:02.222562,0:00:02.222562
gene_71,-6864.445564100687,-27543.633044127073,20679.187480026387,0:00:01.998726,0:00:01.998726
gene_72,-2091.6008426040344,-3898.7163480582626,1807.1155054542282,0:00:02.813629,0:00:02.813629
gene_73,-33493.49908631628,-75382.50076789633,41889.00168158005,0:00:01.070496,0:00:01.070496
gene_74,-6256.129655421584,-9485.933818934596,3229.804163513012,0:00:01.623983,0:00:01.623983
gene_75,-6279.092930163046,-37193.74749517096,30914.654565007913,0:00:01.812960,0:00:01.812960
gene_76,-4018.209883885826,-4801.095054651943,782.8851707661174,0:00:01.946218,0:00:01.946218
gene_77,-4095.780537422917,-22641.865928389165,18546.085390966247,0:00:01.983440,0:00:01.983440
gene_78,-2638.4807147354577,-3167.7168862563567,529.236171520899,0:00:01.522930,0:00:01.522930
gene_79,-18503.892969663648,-41329.92857537089,22826.035605707242,0:00:08.297805,0:00:08.297805
gene_80,-6428.999808772065,-13189.9643424716,6760.9645336995345,0:00:01.196678,0:00:01.196678
gene_81,-8234.871772414572,-20723.618040408877,12488.746267994306,0:00:01.569273,0:00:01.569273
gene_82,-2702.961130990423,-5511.92029578863,2808.959164798207,0:00:01.208585,0:00:01.208585
gene_83,-6967.372954714021,-24991.700412791226,18024.327458077205,0:00:01.284020,0:00:01.284020
gene_84,-2598.931147745496,-7841.553939012361,5242.6227912668655,0:00:02.726790,0:00:02.726790
gene_85,-1967.4099256193379,-15654.716831276319,13687.30690565698,0:00:01.572239,0:00:01.572239
gene_86,-2435.608367634799,-3013.957044037899,578.3486764031,0:00:02.680086,0:00:02.680086
gene_87,-1354.1551188710002,-9507.003916820971,8152.848797949971,0:00:02.337138,0:00:02.337138
gene_88,-886.370071395816,-1050.429679135545,164.05960773972902,0:00:01.914371,0:00:01.914371
gene_89,-1425.2460247274767,-5547.4443975335125,4122.198372806036,0:00:01.898559,0:00:01.898559
gene_90,-1481.2243681868435,-2313.779778626398,832.5554104395546,0:00:03.130345,0:00:03.130345
gene_91,-24411.016972892998,-55070.40982826044,30659.39285536744,0:00:10.123026,0:00:10.123026
gene_92,-7073.459547595636,-15836.106068975776,8762.64652138014,0:00:01.683749,0:00:01.683749
gene_93,-7032.768936899055,-43585.38895512334,36552.62001822428,0:00:02.011863,0:00:02.011863
gene_94,-6807.718444093138,-11864.716924755512,5056.998480662374,0:00:02.535438,0:00:02.535438
gene_95,-3479.501151336378,-24430.394736179893,20950.893584843514,0:00:02.239909,0:00:02.239909
gene_96,-4357.43804066409,-7657.237569672868,3299.7995290087774,0:00:02.578987,0:00:02.578987
gene_97,-7059.979783415089,-30085.032481082842,23025.052697667754,0:00:10.458948,0:00:10.458948
gene_98,-4782.57101650625,-6541.864346414732,1759.2933299084816,0:00:01.589807,0:00:01.589807
gene_99,-2680.304736992165,-16742.566049597837,14062.261312605671,0:00:01.890385,0:00:01.890385
gene_100,-2481.0860342754827,-3053.090448411929,572.0044141364465,0:00:02.223140,0:00:02.223140
gene_101,-1231.3631223042312,-18193.179758085822,16961.81663578159,0:00:01.428404,0:00:01.428404
gene_102,-1621.0380844961048,-2443.1898925670653,822.1518080709604,0:00:02.222814,0:00:02.222814
gene_103,-18891.21374764013,-54016.42869470529,35125.214947065164,0:00:11.528355,0:00:11.528355
