,Shared_log_likelihood,model_1_log_likelihood,model_2_log_likelihood,log_likelihood_ratio
SPBC56F2.06,-194.5153815435916,-119.85729712052584,-101.19056043291248,-26.532476009846764
SPNCRNA.1669,-149.78697277891698,-76.27346302172282,-75.41997910902894,-1.9064693518348008
SPBTRNAGLU.08,-327.0824638779156,-158.2778927920775,-169.90626423620952,-1.101693150371375
SPNCRNA.1670,-72.6612901453833,-23.949883584840627,-46.203186797699566,2.508219762843084
SPBC56F2.05c,-189.629217091168,-99.11013751508852,-94.47483065005692,-3.955751073977496
SPBC56F2.04,-272.2185233278312,-139.4013550492049,-138.44680819860864,-5.629639919982368
SPBC56F2.02,-346.7501397436997,-176.7080193839841,-174.78293528797406,-4.7408149282584295
SPBC56F2.01,-206.47312573816484,-104.626668413971,-106.74953828431823,-4.903080960124441
SPBC56F2.14,-161.0981543822113,-82.8964149048523,-76.78354428909464,1.4181951882643489
SPBC1861.01c,-250.9021657921884,-126.5194448709237,-128.5460434642507,-4.163322542986037
SPNCRNA.1673,-159.25262173386415,-85.52861803769842,-83.75327861879073,-10.029274922625008
SPBC1861.02,-200.7725051542313,-108.38187277497622,-99.23596982264064,-6.845337443385517
SPBC1861.03,-213.24628375626406,-112.03893788908812,-106.8809217907457,-5.673575923569758
SPBC1861.07,-133.2453483397407,-69.80443969545469,-66.27775124616349,-2.836842601877464
SPNCRNA.1676,-87.24592078514914,-45.03566396557662,-46.379964575308975,-4.169707755736454
SPBC1861.09,-217.94318524510481,-112.84173839304951,-109.7366936232108,-4.635246771155521
SPRRNA.37,-343.12232384637167,-171.18612824732955,-176.08231711754524,-4.146121518503094
SPBC14F5.05c,-311.8540031373915,-159.28068443408546,-157.85743281926986,-5.284114115963803
SPBC14F5.07,-229.1366004750827,-119.59328204020548,-115.05570248613769,-5.512384051260483
SPBC14F5.11c,-208.3023323893205,-109.694318308064,-112.88889643725916,-14.280882356002678
SPNCRNA.1678,-138.5535984905308,-72.01215802862343,-70.1860961448053,-3.6446556828979335
SPBC3F6.04c,-252.89069374380176,-129.5260941640645,-128.04387819244704,-4.6792786127097665
SPBC342.01c,-188.7659959652677,-98.35971204932758,-94.96575680997348,-4.559472894033321
SPBC342.03,-235.11520438077468,-120.81913447174931,-119.89490827426107,-5.598838365235706
SPBTRNAASN.04,-299.6372978348132,-147.1666148051276,-155.29381489771018,-2.823131868024575
SPRRNA.38,-255.71096126092132,-131.53095740126707,-128.04820208763442,-3.868198227980145
SPBC342.05,-200.87767768846413,-106.775644732724,-96.60367035849123,-2.5016374027511006
SPBC16G5.01,-195.62575127945684,-100.63659984232605,-100.44535010593547,-5.456198668804717
SPBC16G5.02c,-229.0573164615173,-119.5713195970727,-116.76815330900551,-7.282156444560911
SPBC16G5.03,-182.77260769711472,-93.08532452780977,-96.50893950375038,-6.821656334445407
SPBC16G5.07c,-197.97393745083718,-104.60746894208134,-94.04452779215865,-0.6780592834028596
SPBC16G5.08,-196.7624532268805,-99.80233945682436,-101.78862931135515,-4.828515541299055
SPBC16G5.09,-223.22261424865908,-114.51020044600688,-112.83849738264601,-4.126083579993775
SPBC16G5.10,-215.40034777900368,-109.72885252614742,-109.07112973912956,-3.3996344862733
SPNCRNA.1682,-127.5258867900028,-64.80542422638977,-58.5461900081335,4.174272555479519
SPBC1652.01,-186.1776946122142,-94.94118153348805,-95.17075541327765,-3.9342423345514983
SPBC16A3.18,-233.86293330629383,-120.44312982524548,-118.22568838768544,-4.805884906637118
SPBC16A3.13,-139.0428808740898,-70.03662789352343,-69.22634431392447,-0.2200913333581127
SPBC16A3.11,-206.65525599974384,-142.47647286570404,-109.85349950424614,-45.67471637020635
SPBC16A3.10,-212.84766707091703,-106.82710102429331,-112.93098820771719,-6.910422161093493
SPBC16A3.09c,-217.4859864421933,-112.16604478575462,-110.29437961614416,-4.974437959705483
SPBC16A3.08c,-295.2766498053971,-152.70877541078264,-144.39940844729625,-1.8315340526817747
SPBC16A3.06,-177.71424328132602,-90.31973339795124,-91.31602363819192,-3.921513754817141
SPBC16A3.05c,-227.095180001492,-117.36095460546714,-115.9284013206178,-6.194175924592997
SPBC16A3.04,-193.43224318902332,-99.83760283840749,-98.75992988501729,-5.165289534401495
SPBC16A3.03c,-209.17065650126926,-111.33608205035877,-97.88513218167135,-0.050557730760800716
SPBC543.02c,-226.17596202810412,-118.06115316433373,-111.69410126126257,-3.5792923974921114
SPBC543.06c,-208.5444656964337,-106.38467002001335,-106.7499053551675,-4.590109678747211
SPBC543.07,-214.51154569683936,-110.54854111726456,-109.2139367381523,-5.250932158577513
SPBC543.09,-226.39862049053428,-117.8157416095558,-115.0181767063422,-6.4352978253636755
SPBC16C6.02c,-291.61499334034363,-148.29477851313425,-147.71506241671054,-4.394847589501183
SPBC16C6.03c,-174.7517057245393,-92.97749462945423,-87.8704475798163,-6.096236484731264
SPBC16C6.05,-208.13256894593457,-107.26299070829072,-106.20269240526748,-5.333114167623592
SPBC16C6.06,-239.45437549235072,-122.4557080377099,-122.48122744853096,-5.482559993890136
SPBC16C6.08c,-228.23463697117703,-119.60829796601028,-112.50918072140742,-3.88284171624062
SPBC16C6.09,-218.4727230687786,-114.7800459763628,-106.62622092480947,-2.9335438323936387
SPBC16C6.10,-182.1538130882893,-93.14728937046652,-97.34045047474005,-8.333926756917236
SPBC16C6.11,-322.5576460094692,-163.65427874498684,-164.40850172240582,-5.505134457923418
SPBC16C6.12c,-225.3009555613756,-116.26947894630541,-113.22796382472328,-4.196487209653128
SPNCRNA.441,-104.86772321073693,-54.96055434763877,-50.44949462129034,-0.5423257581922059
SPBC244.02c,-213.00791428707046,-107.00652742142124,-109.41018088005717,-3.4087940144078743
SPBC1539.03c,-239.2004387338263,-121.80112196921783,-121.84858044892358,-4.449263684315157
SPBC1539.04,-222.3350503412679,-117.60969802642042,-117.24657196758244,-12.52121965273497
SPBC1539.06,-235.17868704734863,-121.00661789524081,-119.04002861782914,-4.867959465721299
SPBC1539.08,-173.64137069956658,-91.35092078706177,-86.61194257930137,-4.321492666796587
SPBC1539.09c,-251.07071162310424,-126.9735846288635,-130.13224609860816,-6.035119104367483
SPBC1539.10,-204.94801712968575,-106.28966592701515,-102.38797657311069,-3.729625370440061
SPBC1289.02c,-190.13509520478343,-99.61174084857514,-98.91561296731501,-8.392258611106683
SPNCRNA.1689,-157.08767697894547,-81.92311729748072,-77.08974386331104,-1.925184181846305
SPBC1289.05c,-216.8055360576687,-113.7945740825747,-107.90466478752752,-4.893702812433503
SPBC1289.07c,-260.1939675369448,-135.08809665267472,-134.4753591769333,-9.369488292663164
SPBC1289.08,-192.61140432048808,-103.07008202118496,-90.680782740476,-1.1394604411729006
SPBC1289.09,-197.4774714451797,-99.37031356684831,-103.65132801148704,-5.544170133155603
SPBC1289.10c,-186.77376480180234,-96.41432066770578,-94.81169641688679,-4.452252282790255
SPBC1289.15,-176.12477252587556,-90.818719458598,-83.77212799618695,1.5339250710905787
SPBC1289.16c,-154.69619751995126,-83.86753828900648,-77.4782247091466,-6.649565478201822
SPBC8E4.04,-217.26459372996118,-117.43397574654324,-111.3550689756075,-11.524450992189546
SPNCRNA.1692,-135.17140451697932,-70.47301712419596,-68.03843307008245,-3.340045677299088
SPNCRNA.1694,-138.52927230406206,-74.21230695242565,-65.67657252349261,-1.3596071718561973
SPNCRNA.117,-38.60195513160233,-17.152440656917634,-20.78072343786199,0.6687910368227108
SPBC8E4.12c,-118.69395477953351,-59.06493934825285,-64.91037769667003,-5.281362265389348
SPBC8E4.02c,-181.975151903789,-96.96513186640051,-97.48503218885016,-12.475012151461696
SPBC8E4.01c,-303.19205624863656,-153.04737486316156,-153.86412638033173,-3.7194449948567008
SPBPB2B2.06c,-119.19268431957195,-60.485356461216575,-57.3122914953475,1.3950363630078897
SPBPB2B2.09c,-225.2903573695416,-119.67051748278246,-119.51219419583299,-13.892354309073852
SPBPB2B2.12c,-153.40137147131315,-80.3752409615475,-76.38668120495034,-3.3605506951847133
SPBCPT2R1.07c,-74.05510262842347,-39.600118105471815,-35.971565900506775,-1.5165813775551131
SPBCPT2R1.08c,-138.8119005775533,-71.72824020137226,-62.131294631697514,4.9523657444835285
SPCC757.02c,-108.51135085473335,-59.61448243872975,-49.9780189463591,-1.0811505303554725
SPCP20C8.01c,-131.17391030734214,-70.46848934120817,-64.95590708454255,-4.25048611840856
SPCP20C8.03,-129.50972291878028,-67.58379915854063,-61.50484840839511,0.4210753518445641
SPCC1884.01,-163.43831690495122,-80.86637903805023,-80.68354142137504,1.888396445525956
SPNCRNA.1096,-222.07239891827038,-115.8266047788002,-114.65421687433478,-8.408422734864615
SPCC1884.02,-201.96045351755677,-107.18255190126749,-105.83426562690121,-11.05636401061193
SPNCRNA.1100,-145.6758279262521,-75.4293944487775,-73.10944492177391,-2.863011444299275
SPNCRNA.451,-82.11106439514548,-37.841255080687674,-45.56131908777881,-1.2915097733210104
SPCC757.04,-197.6016348151638,-102.70623952772648,-99.87922898216516,-4.983833694727849
SPCC757.05c,-190.2161503665844,-97.23913090042394,-98.19616238571831,-5.219142919557868
SPCC757.07c,-313.6379979860217,-181.65301866284852,-181.12331073224618,-49.13833140907298
SPCC757.09c,-247.069773491969,-130.21293230042036,-118.85267321879421,-1.9958320272455976
SPCC757.10,-202.04578223502074,-103.15225544873829,-102.79445713572784,-3.900930349445389
SPCC757.12,-258.51225344554757,-142.61617084162154,-142.19151005073323,-26.2954274468072
SPNCRNA.1101,-160.21676628431803,-83.37388272671271,-79.9822992249362,-3.1394156673308933
SPNCRNA.1102,-143.78671736735978,-76.79770095286823,-71.2452727661321,-4.2562563516405305
SPCC613.02,-197.3036188420089,-102.99257035908352,-96.34950811515759,-2.0384596322322466
SPNCRNA.22,-79.92258542633243,-43.62984943222288,-37.90988510804522,-1.6171491139356815
SPCC613.04c,-183.35597237232327,-92.97957599460231,-93.55092336026553,-3.174526982544592
SPNCRNA.1103,-127.95849271108244,-64.95839066285939,-64.24720135640584,-1.2470993081827828
SPCC613.06,-317.741715310374,-162.6680247333837,-160.4654523449654,-5.391761767975083
SPCC613.07,-188.90057073211403,-96.8395381582232,-94.11201281864128,-2.0509802447504626
SPNCRNA.1104,-159.37378608030056,-82.59839317994026,-72.28106303241245,4.49432986794784
SPCC613.08,-217.2823031871246,-110.0528298312598,-110.07836565276648,-2.8488922969017096
SPCC330.01c,-217.30671694681396,-114.80476018740896,-112.14288823070818,-9.64093147130319
SPNCRNA.1107,-121.3007618601264,-62.184250268149526,-62.009624884718754,-2.8931132927418735
SPNCRNA.1108,-98.93514109040261,-43.716622972005815,-49.21065986466518,6.007858253731598
SPCC330.20,-153.93214711140854,-80.80923686468581,-77.35500145560955,-4.232091208886857
SPCC330.21,-155.7667181548519,-80.11919469566027,-79.87697741919726,-4.2294539600056
SPNCRNA.1110,-144.02875031574155,-78.44777588889205,-71.67497723844785,-6.09400281159833
SPCC330.07c,-234.08859373307743,-121.44060833645338,-115.8857334840542,-3.2377480874301336
SPCC330.10,-181.77959185650684,-96.23236988325472,-87.99589601365902,-2.4486740404069
SPCC330.11,-211.38942630838343,-110.45127307473585,-105.3916415211112,-4.4534882874635855
SPCC330.12c,-221.7386343861627,-107.43659227848835,-116.60544082240091,-2.3033987147265407
SPNCRNA.1112,-128.5192703039579,-68.13048425572437,-63.2478786036905,-2.8590925554569537
SPCC330.13,-182.40889245747522,-92.66806452201558,-93.95881258433548,-4.2179846488758415
SPCC320.14,-195.43730626528287,-103.56120904537558,-99.27298041802624,-7.396883198118986
SPCC320.13c,-191.00385901303176,-99.91249995964792,-94.21768711555636,-3.1263280621724903
SPCC320.12,-187.0456507463369,-97.3236565108244,-96.97155060340131,-7.249556367888773
SPNCRNA.1113,-73.48017275896058,-44.30401267207843,-25.293744698971214,3.8824153879109247
SPCC320.05,-200.5892611466459,-104.83493338597944,-104.82824083158192,-9.073913070915497
SPCC320.03,-262.5886353033586,-155.46505183536732,-153.62267359451363,-46.49909012652233
SPNCRNA.1115,-219.68898608157463,-128.3735926231531,-109.71432551715857,-18.398932058736985
SPNCRNA.1116,-185.7963826423695,-96.55502234491873,-90.5749511471952,-1.3335908497444109
SPCC1235.03,-225.87356765949642,-116.45755479727549,-113.83573013714272,-4.419717274921794
SPCC1235.04c,-187.59481200734712,-94.65724031846523,-96.221297231048,-3.283725542166138
SPCC1235.16,-169.4392563234773,-84.12592522322082,-82.22341268073225,3.0899184195242237
SPCC1235.07,-171.46575816149186,-86.96560568255259,-88.51422600843931,-4.0140735295000525
SPCC1235.08c,-279.5350587672889,-142.63123563405242,-142.1843547202381,-5.280531587001633
SPCC1235.09,-203.8383262549244,-135.45518085158037,-103.53078649930815,-35.147641095964104
SPCC1235.12c,-72.1966126005603,-37.8359378192764,-39.564584877016955,-5.203910095733036
SPCC1235.13,-92.29710508076349,-48.987539734020736,-44.187975888803216,-0.8784105420604789
SPCC1235.15,-206.91802387638194,-106.72521218576112,-105.78054310792886,-5.587731417308078
SPNCRNA.1119,-104.7865475337246,-53.66679112021875,-53.529633831414706,-2.40987741790886
SPCC548.03c,-41.74918982331853,-20.943832977660424,-20.789855492830625,0.015501352827477888
SPCC548.04,-192.41991646516846,-103.1995937104579,-83.66074457473755,5.559578179973045
SPCC548.05c,-158.84873525582574,-83.79331022476399,-77.65659230980368,-2.60116727874194
SPCC1529.01,-198.03055117607948,-104.57239383090322,-105.42677973560521,-11.96862239042892
SPCC794.01c,-139.14348898339236,-75.3399039300056,-63.99525867982376,-0.19167362643699448
SPCC794.02,-164.32170343825118,-85.86058240127565,-81.07252519540485,-2.6114041584292806
SPCC794.06,-212.82182950355903,-104.83645079066606,-110.3253287205165,-2.339950007623486
SPCC794.08,-240.4047039103435,-123.83284548363741,-122.6579876978619,-6.086129271155813
SPCC794.10,-203.7818480953987,-103.42518029818892,-106.03454386040201,-5.677876063192286
SPCC553.12c,-193.70227816894695,-96.53856231716986,-101.2000026027079,-4.036286750930799
SPCC553.11c,-195.8199132021429,-102.26394094553581,-98.59656531008729,-5.0405930534801655
SPNCRNA.1124,-108.58033136601692,-55.30748645554037,-57.43008610165417,-4.157241191177619
SPNCRNA.1125,-112.20101134250936,-60.46862675787708,-52.189539342450495,-0.457154757818202
SPCC553.09c,-189.23597713069032,-98.04701061304372,-95.44054757027054,-4.251581052623949
SPCC553.06,-238.53236781103882,-125.53436201151541,-114.5645536386543,-1.566547839130891
SPCC553.05c,-126.4255978705814,-63.89960472659254,-61.34188569309856,1.184107450890295
SPCC736.02,-187.99052803706138,-92.22449249597906,-95.55026686890601,0.2157686721762957
SPCC736.03c,-194.40441875756179,-99.5541707680852,-100.36335583495816,-5.5131078454815565
SPCC736.08,-225.2350141327956,-115.60926814942353,-115.07190854591214,-5.4461625625400805
SPCC736.09c,-154.5964204218613,-80.39192423004694,-74.56926769420556,-0.3647715023911928
SPCC736.10c,-235.04779807453582,-105.76724828116356,-103.2609983575397,26.01955143583254
SPNCRNA.1131,-56.91556139179097,-34.749648834698164,-21.625719345486907,0.540193211605903
SPCC736.11,-200.91386169823718,-104.38208420062165,-103.83074776594856,-7.298970268332994
SPCC736.13,-194.4693624143384,-104.63253358957122,-99.06682469571108,-9.22999587094398
SPCC594.01,-246.8147892308196,-128.5381373608227,-121.35591245007522,-3.0792605800783406
SPCC594.02c,-267.0672758173521,-139.07918039277192,-129.8001267528735,-1.8120313282933007
SPNCRNA.1134,-145.49620709992502,-75.34235712145147,-68.33042538514107,1.823424593332504
SPCC594.05c,-168.45409145668788,-83.48876231086513,-86.86439310520761,-1.8990639593848757
SPCC594.06c,-184.91076061506348,-95.33996785994628,-94.64999217356205,-5.079199418444858
SPCC1682.01,-204.28039970569577,-97.83889839864595,-107.32951038321642,-0.8880090761665826
SPCC1682.03c,-195.65207087981324,-102.05577949303448,-97.59536208674636,-3.999070699967604
SPCC1682.06,-166.96457641485944,-80.02984320267997,-89.14867931116464,-2.2139460989851614
SPCC1682.07,-191.87044714649616,-98.9834853964382,-96.27561396267795,-3.388652212620002
SPCC1682.08c,-223.41356510749432,-114.1028359461061,-113.94777213859743,-4.637042977209234
SPCC1682.09c,-187.9263205320708,-94.27393519642344,-96.90615161777542,-3.253766282128112
SPNCRNA.1137,-98.76660838324702,-47.24139008432238,-52.566474664811714,-1.0412563658870797
SPCC1682.12c,-199.82073889403813,-100.09799328107071,-105.89102570460932,-6.168280091641918
SPCC1682.14,-318.94141267998236,-163.4633617367699,-160.1989086038276,-4.720857660615138
SPCC1682.15,-250.9165119350041,-127.20999701266537,-129.21333007399838,-5.506815151659652
SPCC1682.16,-245.1280378683384,-127.45748880177837,-121.39517436275185,-3.7246252961918462
SPCC306.10,-114.07726046746387,-58.53842771696695,-57.86297984577338,-2.3241470952764587
SPCC4G3.19,-202.87061225552543,-104.28669865989973,-101.44863879860875,-2.8647252029830383
SPCC4G3.16,-186.71279468031693,-93.39559785492928,-97.08025804262472,-3.7630612172370954
SPCC4G3.15c,-192.13578919884463,-103.27759334890786,-86.70513644053725,2.1530594093995887
SPCC4G3.13c,-188.13000120453,-96.44287689536337,-96.81143703566784,-5.124312726501215
SPCC4G3.11,-159.89307148023227,-85.627069155034,-74.37202027626589,-0.1060179510676278
SPCC4G3.08,-208.3642703569809,-107.13569721254132,-106.89621724112429,-5.667644096684654
SPCC4G3.05c,-197.82012362701823,-101.48638283037943,-103.2330852200887,-6.899344423449918
SPCC4G3.03,-167.5114272531106,-93.58908160075669,-84.30983575563597,-10.387490103282033
SPCC4G3.02,-177.07856069801215,-90.48367873312051,-90.38442478927335,-3.7895428243817264
SPNCRNA.1140,-135.72953943546042,-71.9214132301256,-68.22212291217765,-4.413996706842795
SPCC364.03,-312.63965189721597,-154.5704247231888,-161.98857438658277,-3.9193472125555786
SPCC364.02c,-150.35994213382943,-80.91581452430741,-70.04602320932834,-0.6018955998062836
SPCC364.01,-198.07047149292382,-100.99260285089605,-101.5789859639952,-4.501117321967456
SPCC970.11c,-121.5860531173834,-61.74989514611286,-61.10090143500498,-1.2647434637344188
SPCC970.10c,-225.54514958536254,-112.35554166633172,-147.98813338389533,-34.79852546486447
SPCC970.09,-205.82607214336068,-107.66885256885557,-102.42359437137222,-4.2663747968670975
SPCC970.08,-215.2846857260542,-109.49199001156006,-139.60820453149228,-33.815508816998175
SPCC970.07c,-190.94588970906688,-100.18156712521449,-94.56933938524782,-3.8050168013954244
SPCC970.06,-239.94068275038674,-121.61345812513427,-123.24207654768648,-4.914851922434026
SPNCRNA.1141,-129.9702743193704,-63.89862757800658,-67.76355024949356,-1.6919035081297693
SPCC970.04c,-187.2499740855666,-97.05596567512116,-94.36494798429659,-4.170939573851172
SPCC970.03,-228.23797575494638,-118.69285337394531,-116.38046743419157,-6.8353450531905375
SPCC970.02,-194.7300916758336,-98.7544594303762,-93.39679362558223,2.5788386198752
SPCC970.12,-142.9991650568191,-73.99371857678122,-73.15976857932097,-4.154322099283121
SPCC970.01,-194.7142317951676,-101.21178659822529,-97.928669623851,-4.426224426908675
SPCC10H11.01,-250.99645888186376,-128.1984476836173,-128.37887997868202,-5.580868780435594
SPRRNA.24,-246.5666223213257,-128.3423662698685,-122.74478443287056,-4.520528381413328
SPCC10H11.02,-180.2911283313537,-95.6602474241922,-87.22501686630568,-2.594135959144211
SPCP31B10.03c,-197.2344161561616,-96.71964295785236,-93.51342854802144,7.001344650287763
SPCP31B10.04,-218.6129501801866,-110.4280809432572,-111.7138569696337,-3.528987732704252
SPCP31B10.07,-312.8996295393489,-159.2791272320433,-158.24378978937352,-4.623287482067951
SPCP31B10.08c,-286.19606761086214,-145.26703796636372,-145.42541920886367,-4.496389564365245
SPCC962.01,-265.5840828936,-147.25693802819922,-147.43455743137727,-29.107412565976464
SPCC962.04,-331.16710698550963,-167.1702148949071,-168.94425821846326,-4.9473661278607315
SPCC962.05,-188.87377858669683,-99.5080219635356,-91.59567283079888,-2.2299162076377
SPCC962.06c,-208.18289724676026,-110.65964656268824,-98.4767203636994,-0.9534696796274034
SPCC1672.01,-242.5753565230066,-125.49564409549457,-122.49225291388045,-5.412540486368441
SPCC1672.02c,-273.4744340075135,-141.7597609262972,-134.3780978479526,-2.6634247667363407
SPNCRNA.1143,-158.88231397693266,-84.70984966838267,-77.6168587108585,-3.4443944023084896
SPCC1672.04c,-168.35299274813218,-82.42412878077802,-78.72372625855851,7.2051377087956325
SPCC1672.05c,-277.5400961508876,-141.79308634523503,-142.51788541305692,-6.770875607404322
SPNCRNA.1144,-46.838541364497026,-18.310910977879427,-26.930488675184197,1.5971417114334017
SPNCRNA.467,-45.55114944809174,-25.084776900876907,-20.450060038425868,0.016312508788956848
SPSNORNA.32,-357.6658168467302,-179.42941479909882,-183.13664990144275,-4.900247853811379
SPCC1672.10,-213.80242828654843,-110.87964127043087,-108.65592621280987,-5.733139196692293
SPCC1672.12c,-197.62075707356982,-100.52041738905085,-101.61239283746934,-4.512053152950358
SPCC1183.01,-199.5211586969493,-101.18441895181542,-103.43801031276315,-5.1012705676292285
SPNCRNA.1145,-133.23508781730416,-70.02652134152743,-65.82019708389468,-2.611630608117963
SPCC1183.02,-260.3868024260651,-128.19628812855765,-134.80470982624732,-2.614195528739799
SPCC1183.06,-185.9719815757846,-92.93735384429691,-97.49069205142663,-4.456064319938888
SPCC1183.12,-93.9820787395478,-51.534816669874886,-42.614201275725065,-0.16693920605213464
SPCC1183.07,-291.4862112597009,-150.36154565488354,-144.63517557930558,-3.5105099744882864
SPCC1183.08c,-335.7828823045257,-169.47451036424764,-171.29472244898497,-4.986350508706948
SPCC1183.10,-113.42776554820914,-59.131495416228894,-57.665064309243796,-3.368794177263567
SPNCRNA.1146,-106.97318375463622,-55.07806444083556,-54.36475187921382,-2.469632565413136
SPNCRNA.1147,-128.7733272768476,-65.30565722923525,-64.25313804935784,-0.7854680017454996
SPCC31H12.02c,-149.22148335320784,-77.65892525784813,-74.3402832450938,-2.777725149734096
SPCC31H12.04c,-259.5179563832272,-132.67079210555022,-131.9918635526778,-5.144699275000846
SPCC31H12.07,-246.7680861167659,-128.3889774592676,-121.3786893214697,-2.9995806639713862
SPCC31H12.08c,-244.0217070002623,-124.47938400616732,-125.20132260630714,-5.658999612212199
SPCC5E4.03c,-209.4434176130643,-106.34632307678568,-107.21846765438832,-4.121373118109716
SPCC5E4.04,-247.8308274947421,-126.66805795836056,-126.93605806876074,-5.773288532379155
SPCC5E4.05c,-225.83270883021592,-115.47166479263036,-115.8775459008563,-5.5165018632707765
SPNCRNA.1149,-107.9371829619286,-55.235200723504704,-55.05550382707697,-2.3535215886530523
SPCC5E4.10c,-179.4815943039307,-90.88663561771973,-84.36353257351695,4.231426112694038
SPNCRNA.1150,-134.59634871601392,-70.30004517704238,-67.69343518798982,-3.39713164901832
SPCC16C4.19,-197.15467895889992,-100.04402616842293,-100.61417952915731,-3.5035267386803355
SPCC16C4.01,-175.19433086499333,-92.17435911640548,-89.72594383505744,-6.705972086469557
SPCC16C4.02c,-214.2582995509084,-112.21903102056852,-106.13449974886572,-4.095231218525868
SPCC16C4.03,-207.11577314311643,-109.1281278358583,-104.65030837566299,-6.662663068404868
SPCC16C4.04,-176.29951684710392,-91.468485235379,-90.81294608063656,-5.981914468911639
SPCC16C4.07,-230.03100740923958,-119.71400248407691,-114.322796311784,-4.0057913866213815
SPNCRNA.469,-99.58424639608923,-50.47295187809331,-50.395914282881144,-1.2846197648852211
SPCC16C4.10,-229.7209652091429,-119.94627228080452,-116.67452526356692,-6.899832335228582
SPCC16C4.11,-167.03176134698646,-85.62438931549107,-86.177257280978,-4.769885249482627
SPCC16C4.12,-201.81614065876502,-104.73854810897754,-102.04282890503195,-4.9652363552444285
SPCC16C4.13c,-244.4205938801241,-123.88332223784512,-125.56738716877862,-5.030115526499657
SPCC16C4.15,-203.31070991347596,-104.16357960512477,-104.62037120867494,-5.473240900323788
SPCC16C4.18c,-213.9078689666552,-109.36469696752896,-109.11698083973171,-4.573808840605466
SPNCRNA.1152,-57.33041580247365,-24.279482998554144,-31.001005553987977,2.0499272499315278
SPCPJ732.02c,-226.0854361758186,-118.7970642522863,-114.41989144851894,-7.131519524986657
SPCC18B5.01c,-303.87638884740625,-154.37276081597392,-153.96090605241136,-4.457278020979062
SPNCRNA.1153,-145.11443479125523,-73.95737201968888,-74.71398735798762,-3.5569245864212458
SPCC18B5.04,-223.4354131859589,-114.73682617826329,-113.56554503084493,-4.8669580231492935
SPCC18B5.05c,-170.85555655599887,-84.52329542169434,-84.64678451437955,1.685476619924998
SPCC18B5.06,-202.40254882381515,-104.04662566222794,-102.89263980278182,-4.536716641194602
SPCC18B5.07c,-237.14479416580508,-122.24452803508301,-120.11797008958892,-5.2177039588668785
SPCC18B5.09c,-177.75190073591816,-90.91605584832807,-91.08127473943136,-4.2454298518412665
SPCC18B5.10c,-187.55105506170915,-96.3240435674214,-96.35712563411472,-5.130114139826986
SPCC18B5.11c,-180.86527823947762,-95.70280382093607,-87.39805664034675,-2.2355822218051737
SPCC14G10.03c,-205.81935943412566,-106.35346813634114,-103.72052956180192,-4.2546382640173865
SPCC1020.10,-249.6056053795092,-139.15390656534848,-133.53601661880543,-23.08431780464477
SPNCRNA.1156,-97.02217765929821,-49.92951646560274,-47.267360244579365,-0.1746990508838877
SPNCRNA.1158,-153.8695124349295,-76.752127415856,-80.50472988080551,-3.387344861732004
SPCC1020.08,-240.65218749925,-124.11166920617393,-122.36474321248728,-5.824224919411223
SPCC1020.07,-185.07432428608115,-95.5185486127536,-95.07233872726387,-5.516563053936324
SPNCRNA.1159,-122.45212623694157,-64.47892270583486,-60.158112447381036,-2.1849089162743383
SPCC1020.06c,-275.3836007488852,-140.5245989070005,-140.0445380356143,-5.185536193729603
SPCC1020.05,-212.6141457983731,-108.35807789848295,-108.72363655583023,-4.4675686559400845
SPCC1020.04c,-228.2790185073586,-117.64598072510408,-119.31142718494229,-8.678389402687769
SPCC1393.03,-324.5882008458908,-163.03308723930564,-166.67854602511136,-5.123432418526137
SPCC1393.05,-191.87036139611118,-97.29138733996308,-99.67154645993193,-5.092572403783778
SPCC1393.06c,-206.5957932113364,-106.84586365340272,-106.21757446338812,-6.46764490545445
SPCC1393.09c,-198.04773934451003,-100.6908073775273,-103.50375597204237,-6.146824005059671
SPCTRNAGLY.11,-224.6658197920248,-110.29577230726316,-115.42903497678076,-1.0589874920191846
SPCC2H8.02,-229.2557755281301,-116.33050922225034,-118.90763552187514,-5.982369215995392
SPCC2H8.04,-168.42172122456418,-85.9410270141036,-85.63213725005609,-3.1514430395955344
SPCC63.02c,-228.62433729471886,-113.1980266696854,-119.85499610561287,-4.4286854805793885
SPCC63.05,-178.00356320353058,-92.71868646269401,-89.13750355031969,-3.852626809483127
SPCC63.06,-202.65346978502768,-107.44994830896036,-96.75347206912836,-1.5499505930609985
SPRRNA.55,-208.87536974674825,-107.29347055681409,-105.72368819213708,-4.141789002202927
SPCC63.11,-212.55336207808602,-111.61669215754064,-105.66347191205035,-4.7268019915050274
SPCC63.12c,-230.7109490378291,-117.2192169520771,-119.34018497132166,-5.848452885569657
SPCC63.13,-175.0493909914841,-93.45809855360326,-93.55783118014335,-11.966538742262573
SPCC16A11.03c,-177.34110107340675,-86.539295152296,-94.18338958817364,-3.3815836670628983
SPCC16A11.05c,-188.1571631074673,-97.48209044357736,-95.03731752295565,-4.362244859065669
SPCC16A11.08,-215.63012842630872,-108.24922119749016,-111.77466839821591,-4.393761169397351
SPCC16A11.10c,-263.3581732360461,-134.28897524198683,-135.2177343921423,-6.148536398083024
SPCC16A11.13,-177.16707893030656,-92.55414584359778,-88.48807074315249,-3.8751376564436835
SPCC16A11.14,-204.15726137153686,-107.02476357231932,-102.45637522938513,-5.323877430167585
