"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SPCC11E10.09c",119.844537168972,0.250018536740997,0.440194525284855,0.315501320595558,0.574323812704671,1
"SPCTRNALYS.12",111.037892119254,0.357867900510881,0.440081745163766,0.63187668518492,0.426667767996733,1
"SPCC188.02",203.117313023733,0.0490000548007779,0.318729151509145,0.0229351483014284,0.87962583906812,1
"SPCC188.05",3.5370002840076,-0.728252120660648,1.91434136958517,0.151146911649789,0.697441729140085,1
"SPNCRNA.1201",13.2640836628009,-0.355096451824129,0.716298523335616,0.234109132224859,0.628493567014987,1
"SPCC188.12",4.46008365781813,0.981225224624296,0.932577506509428,1.11712221551866,0.290538960264467,1
"SPCC188.13c",412.788888475586,0.126421569332709,0.225691655642742,0.305799722616541,0.580269154098369,1
"SPCC584.11c",1348.52431892229,-0.143193095510667,0.268689282916918,0.285047680452806,0.593411713172302,1
"SPCC584.13",136.911148929203,0.0660392522611817,0.568109769582014,0.0142947176444181,0.904831296778846,1
"SPCC584.14",124.086074011899,0.0168064687093354,0.315232291055552,0.00285347812973669,0.957398898024051,1
"SPCC584.16c",26.0616712982261,-0.599735122694978,0.815711551439395,0.41549185127775,0.519195137796357,1
"SPCC1753.03c",6.0184940120888,-1.14510478795593,1.15425292576153,1.08869199033933,0.296761203301306,1
"SPCC162.12",202.140758942646,-0.0830103360064461,0.484013314297583,0.0299052131308599,0.862705477056105,1
"SPCC162.09c",998.446031203442,-0.0257434943409933,0.3950122617898,0.0046900951156772,0.945400142104986,1
"SPNCRNA.1206",15.3998917569988,0.623904905931019,0.919802876016827,0.452527150874516,0.501137287483623,1
"SPCC13B11.02c",38.592263434655,0.449663823957658,0.432928512544329,1.1191966464346,0.290091502506619,1
"SPNCRNA.1209",8.27115777216284,0.505510566603667,0.824956571020395,0.361049881917296,0.547923735384625,1
"SPCC777.02",250.764123636572,0.0861990738541547,0.224415489894913,0.146479138223185,0.701922985612953,1
"SPNCRNA.1210",8.87315888431384,0.355715987446595,0.790436344026238,0.21564370701762,0.642379432689948,1
"SPCC777.04",11.8312368064408,-0.0816730606153895,0.792849828208806,0.0103673650798726,0.918899345111017,1
"SPCC777.08c",514.185523427403,-0.114522955998714,0.150938323410527,0.588318517390519,0.443070075193207,1
"SPCC777.09c",2902.1448203489,-0.000558276032037242,0.183212582841872,9.66664993029553e-06,0.997519282231134,1
"SPCC777.12c",463.791161961956,-0.0472272141807255,0.1590166599307,0.0911662789766297,0.762699676537633,1
"SPCC777.13",551.934334153288,-0.143096109469005,0.196952168796199,0.530806063259547,0.466268170801757,1
