,Shared_log_likelihood,model_1_log_likelihood,model_2_log_likelihood,log_likelihood_ratio
SPCC663.03,-232.67108096275376,-121.21202943820907,-156.65718078620966,-45.198129261664974
SPCC663.04,-320.24070387095816,-161.77005764497264,-163.66852606517622,-5.197879839190762
SPCC663.05c,-189.9517738680344,-98.23769294387684,-96.36888989916784,-4.654808975010269
SPNCRNA.1213,-141.41279937617045,-72.21965139456654,-72.71227646946859,-3.5191284878646627
SPNCRNA.1214,-147.46302094026038,-79.67506864134738,-68.70903772412792,-0.921085425214926
SPCC663.11,-165.49852145060115,-85.49343152300081,-81.02387889489515,-1.0187889672947676
SPCC663.12,-196.70883900749826,-115.03536313948257,-99.52312007382919,-17.849644205813547
SPCC663.13c,-205.37515130129702,-106.63208057473835,-103.49764082823171,-4.754570101673039
SPCC663.14c,-93.1771099333226,-53.758154848176176,-40.57571465769054,-1.1567595725441038
SPCC1902.02,-197.7400994442091,-104.696805882997,-96.1814445099069,-3.138150948694829
SPCC1902.01,-242.64221280590226,-127.85676300168299,-117.1113233100863,-2.3258735058670648
SPCC417.02,-155.6950514856014,-81.21597374142502,-76.71475779110018,-2.2356800469238185
SPNCRNA.1215,-175.0907320577142,-88.38440137898016,-90.45061616244007,-3.7442854837060513
SPNCRNA.1216,-126.26623388452671,-65.6725344298274,-62.78247550710202,-2.188776052402688
SPCC417.05c,-274.13805008055334,-139.15194526617472,-139.8157212501437,-4.8296164357651605
SPCC417.06c,-52.09619947745861,-27.622742101817078,-23.485098088595578,0.9883592870459524
SPCC417.07c,-216.99143041362183,-111.79398774170721,-121.08873311320656,-15.891290441291945
SPCTRNASER.11,-202.5973999000477,-100.07529710631306,-105.2882209521368,-2.7661181584022074
SPRRNA.05,-286.4419249845298,-147.90856722564456,-170.45776153398526,-31.924403775100018
SPCC417.12,-98.5089155533927,-52.93575394381829,-45.20486335564153,0.36829825393289184
SPCC417.16,-235.8272898951064,-117.09246851730678,-121.74491551476446,-3.0100941369648524
SPNCRNA.1218,-126.55374044980152,-68.65330045189314,-58.88915603871322,-0.988716040804846
SPNCRNA.1219,-58.63139989793466,-34.14958953963593,-27.30916048993731,-2.827350131638582
SPCC191.02c,-280.9056708039472,-145.37607300965902,-139.35365355350834,-3.82405575922013
SPCC191.05c,-151.30402804033378,-77.24807132387849,-77.61010915627163,-3.5541524398163347
SPCC191.06,-130.82752855451278,-65.51653854405234,-68.19982703014749,-2.888837019687088
SPNCRNA.1220,-125.92776918716505,-65.54151656067225,-63.73537340226827,-3.3491207757754893
SPCC1450.01c,-180.02465408605158,-95.46973392956072,-84.85151300358332,-0.29659284709242684
SPCC1450.03,-225.80695789113784,-115.046501684784,-115.45744794011456,-4.6969917337607106
SPCC1450.04,-345.1626966583767,-173.87660629354514,-176.58610407606582,-5.300013711234215
SPCC1450.05c,-171.78546658592228,-89.84916889939072,-85.84460495530763,-3.9083072687760714
SPNCRNA.1225,-46.98980485625076,-22.59186153189157,-24.42690018388204,-0.028956859522850213
SPCC1450.08c,-73.15042042690989,-32.28703278272493,-39.56120103143776,1.3021866127472066
SPCC1450.11c,-242.3520500074617,-125.97286586440931,-120.41825607172704,-4.039071928674701
SPCC1450.12,-214.5336937561319,-136.11733221659864,-108.74619151569307,-30.32982997615977
SPCC1450.15,-217.1404325153146,-110.20340717834655,-112.05372966415146,-5.116704327183413
SPCC1450.16c,-216.95548466903855,-107.10510522591282,-112.83879353875629,-2.98841409563056
SPNCRNA.1227,-158.519561950544,-83.00604646006077,-80.59996666846641,-5.086451177983207
SPCC1442.01,-175.3533657968336,-85.26703641690922,-92.47323395505985,-2.3869045751354463
SPCC1442.03,-221.29791024782762,-112.2402045941386,-112.77331256072456,-3.7156069070355215
SPCC1442.04c,-194.119498470019,-99.2030086968592,-100.21170350495254,-5.295213731792701
SPCTRNASER.12,-230.73074996634261,-114.8950205824856,-117.3444965371574,-1.508767153300397
SPCC1442.08c,-190.43277779547557,-96.6868430548431,-98.49550734469558,-4.749572604063161
SPCC1442.19,-170.9460342870599,-86.9647936901154,-88.9533575100099,-4.972116913065378
SPCC1442.12,-187.89245040001762,-98.97107569882894,-93.48208159449864,-4.560706893309941
SPCC1442.13c,-162.27895189932138,-81.5279305155735,-84.17193354245815,-3.42091215871028
SPNCRNA.1229,-112.00780981626828,-60.252917486365824,-53.46742266858262,-1.7125303386801534
SPCC1442.14c,-210.25142307362782,-131.53797826909556,-104.30414411279776,-25.590699308265535
SPCC1442.15c,-172.69144642932568,-91.39025124625995,-83.25424983151287,-1.9530546484471076
SPCC1442.16c,-217.6128131217519,-115.62560053126087,-104.25673391798864,-2.2695213274976145
SPNCRNA.1230,-133.73843233190144,-71.37518133755381,-65.04339513837732,-2.680144144029697
SPCC1442.17c,-148.9851387413062,-79.15644666043873,-69.79682676669475,0.03186531417270544
SPCC285.03,-248.6802875146115,-129.76675467194192,-122.49560655620485,-3.5820737135352942
SPNCRNA.1231,-138.2904655082527,-69.07629611056825,-72.70581185965825,-3.491642461973811
SPCC285.04,-203.358963340207,-105.99828727661409,-100.76408044608525,-3.4034043824923685
SPCC285.05,-182.07953092919035,-88.08465500358112,-96.2147675085375,-2.219891582928284
SPNCRNA.1232,-133.9729966125112,-69.93629136594984,-65.50313538486192,-1.4664301383005809
SPCC285.08,-198.24042753835013,-103.32307830954149,-98.96573175740431,-4.048382528595681
SPCC285.09c,-190.68748413121781,-100.68747104054803,-90.91852055699086,-0.9185074663210742
SPCC285.10c,-220.1960063985799,-112.94145177314407,-112.17979483943235,-4.925240213996545
SPCC285.11,-210.4439095845574,-106.62242688675894,-107.95631377544657,-4.134831077648158
SPCC285.13c,-242.80946256226792,-123.4672126112785,-125.0025409937398,-5.660291042750401
SPCC285.16c,-237.20343880447624,-121.7477483752817,-149.64020430274127,-34.18451387354673
SPNCRNA.1235,-174.05487307693195,-89.06190506012636,-88.6388884155248,-3.6459203987192272
SPCTRNAHIS.04,-316.8292937407649,-155.07970919872352,-163.27660850654962,-1.5270239645082029
SPCC1223.08c,-293.1233310305799,-150.55078213543146,-148.19181048156705,-5.619261586418588
SPCC1223.10c,-193.1423084544461,-103.2425455153738,-100.03474043949815,-10.13497750042589
SPCC1223.11,-226.2567876813253,-115.24319917923044,-116.69823326725731,-5.6846447651624326
SPCC1223.13,-206.23864901592742,-106.82143242672713,-103.14808636997437,-3.7308697807740434
SPNCRNA.1239,-149.70812368738132,-76.34556681965054,-75.89193558359139,-2.529378715860645
SPCC297.04c,-205.57791756767008,-105.8429324123264,-102.95471685891455,-3.2197317035708863
SPCC297.06c,-177.49199989400935,-90.71108023953389,-91.38233699436468,-4.601417339889167
SPCC737.05,-188.15459328858242,-94.86509454990518,-97.12285544786808,-3.8333567091908094
SPCC737.06c,-204.79891503276787,-106.71015443860337,-103.39555136880077,-5.306790774636227
SPCC737.09c,-224.57839633924462,-117.81739623852563,-110.91689112755506,-4.155891026836088
SPCC74.09,-146.71332921091332,-76.52728518388682,-72.88195051622301,-2.695906489196517
SPCC74.03c,-256.1506779860791,-131.61665922039865,-130.57489156238307,-6.040872796702674
SPNCRNA.506,-95.04589890574036,-49.18110654806442,-49.53824872057757,-3.6734563629016317
SPCC74.04,-171.0804591683379,-88.64590550307375,-85.92610764300615,-3.4915539777419724
SPCC74.06,-255.85865193322826,-129.4902063720389,-166.45821718781858,-40.08977162662922
SPCC18.02,-198.58825189694042,-102.23461188920855,-100.8573817022215,-4.503741694489662
SPNCRNA.1247,-127.26682411378854,-66.67786279684512,-64.70138508032419,-4.112423763380747
SPCC18.03,-232.18070613531415,-118.35421534604666,-137.0708997122787,-23.244408923011214
SPCC18.05c,-256.93955635152656,-130.20817210401648,-131.3024600411093,-4.5710757935992214
SPNCRNA.1248,-104.10506118756098,-54.90083109400858,-51.44144454066095,-2.237214447108556
SPCC18.07,-177.73396274085925,-92.25310822992316,-89.59926392763302,-4.118409416696919
SPCC18.08,-228.58268100669457,-115.20106906363823,-117.93677812537399,-4.555166182317635
SPCC18.11c,-194.1153316161766,-100.97833754393314,-99.12968852891731,-5.992694456673861
SPCC18.12c,-208.5218735681043,-106.46107963696207,-107.75892414229023,-5.698130211148055
SPCC18.15,-205.05187083725087,-100.42272381193749,-108.01421979215323,-3.3850727668398406
SPCC18.17c,-216.78807256609062,-113.30470731768185,-107.35319861616514,-3.869833367756343
SPCC18.18c,-239.9320476900859,-125.1674709344602,-119.0484470364501,-4.283870280824402
SPNCRNA.1251,-107.90873626127829,-56.38843337920609,-53.54474214884857,-2.024439266776369
SPCC290.02,-235.1167985455837,-119.22658228075883,-120.06570753156929,-4.1754912667444435
SPNCRNA.1252,-143.55101765682699,-75.45392146955426,-76.26076414019417,-8.1636679529214
SPCC4F11.03c,-206.0953280552645,-109.25352895948281,-99.15312257051399,-2.3113234747322906
SPNCRNA.1253,-178.34636528709098,-95.43959912097489,-84.07285638658084,-1.1660902204647243
SPCC4F11.05,-117.69430364125179,-59.54916351206595,-60.55089631327096,-2.4057561840850923
SPCC1906.01,-282.32946557081664,-172.71373625636474,-173.68822021972943,-64.0724909052775
SPCC1906.04,-115.18416600007065,-62.78114165223462,-48.70611394704125,3.696910400794764
SPCC1739.02c,-186.84834237778009,-97.67734891369578,-94.67487130792135,-5.503877843837046
SPCC1739.04c,-217.63450785522625,-108.66980282368151,-112.93468200167094,-3.9699769701261967
SPCC1739.09c,-253.60567646046792,-131.19847852166632,-125.82988751365677,-3.4226895748551835
SPCC1739.10,-207.6391425034397,-129.64734595256436,-100.06968901087231,-22.077892459996942
SPCC1739.11c,-221.05913290023946,-113.5268911646662,-112.45016910001928,-4.917927364446001
SPCC1739.13,-365.763244855718,-186.4992181373061,-184.7344305384005,-5.470403819988634
SPCC1739.15,-138.15010870893593,-74.76851161258622,-61.52314318078381,1.8584539155658888
SPNCRNA.1257,-118.14702242969491,-61.678219832542325,-58.54364396170986,-2.0748413645572583
SPCTRNASER.13,-182.0821885367095,-89.9226503134824,-94.54548775144129,-2.385949528214212
SPCTRNAGLN.06,-242.7560479897596,-121.51167167279499,-128.59454713364312,-7.350170816678543
SPCPB1C11.03,-217.84224181482642,-105.89122270103172,-114.12828405494801,-2.1772649411532825
SPCC576.01c,-146.05224408696438,-74.14260442251368,-70.98207275677231,0.9275669076783686
SPCC576.19c,-121.48270687603164,-62.781560006499284,-61.58017492086332,-2.8790280513309767
SPNCRNA.1260,-49.09361982985987,-18.93394223187576,-29.54672517503465,0.612952422949455
SPCC576.04,-213.00207856894767,-108.28089508906315,-109.17695940561696,-4.455775925732382
SPCC576.07,-226.97230941020362,-118.07235968682451,-113.66250624966177,-4.762556526282651
SPCC576.08c,-329.17694591588906,-167.79808540485286,-166.08075769350555,-4.701897182469338
SPCC576.11,-308.756970002931,-155.6751146787079,-157.77552079941177,-4.693665475188652
SPCC576.12c,-190.7057148974657,-98.591853443772,-96.78792439917936,-4.674062945485673
SPCC576.15c,-199.1928748933015,-102.75124959836741,-100.25498405266104,-3.8133587577269448
SPCC576.16c,-109.91457141818312,-53.74872829783911,-55.98941676508598,0.1764263552580445
SPCC126.01c,-210.5986110431776,-107.7839869352363,-107.61097760839628,-4.7963535004550115
SPNCRNA.1264,-145.21953033945172,-74.16467750778352,-74.48326349360444,-3.4284106619362262
SPCC126.03,-246.5355027816471,-125.67537702777456,-125.59470744735212,-4.734581693479613
SPCC126.05c,-185.21302387484158,-94.63447231528345,-94.43733319225096,-3.858781632692853
SPCC126.07c,-214.4070267003165,-110.8190044124808,-122.19815611725805,-18.610133829422377
SPCC126.08c,-217.42095451195823,-114.91867279499756,-110.99099127118231,-8.488709554221629
SPCC126.09,-205.10619902980454,-105.0746711503443,-104.7759033083693,-4.744375428909052
SPCC1620.03,-177.53425575801876,-88.54401936991506,-92.27085857964136,-3.280622191537674
SPCC1620.05,-179.95979658712582,-92.96658165504192,-92.43262716497082,-5.4394122328869505
SPCC1620.06c,-241.1207739652016,-146.45639751648667,-125.40268507865248,-30.738308629937567
SPCC1620.08,-240.88640524718784,-124.13041577652308,-123.14642012601044,-6.390430655345654
SPNCRNA.1267,-126.85368365616829,-66.81086548352845,-63.17188754596057,-3.129069373320732
SPNCRNA.1268,-140.8533846096681,-70.8733992281495,-72.94871738956338,-2.9687320080448103
SPCC1620.13,-154.35369959735831,-79.90645842427028,-78.11647282659031,-3.669231653502294
SPCC1620.14c,-227.17366224891063,-118.14027505955008,-113.92063702991119,-4.887249840550652
SPNCRNA.1269,-106.53222503318432,-56.15426912069072,-52.75301219594265,-2.375056283449055
SPCC830.03,-228.48987194678762,-117.33207640927364,-116.993968326648,-5.836172789134025
SPNCRNA.1270,-90.24814005480356,-43.138411878369425,-46.09083112361731,1.0188970528168395
SPCC830.10,-222.9875290422324,-115.45115993676319,-163.30641049956498,-55.770041394095756
SPCC1919.02,-198.39885484251118,-103.38490590921934,-99.56221102567812,-4.548262092386295
SPCC1919.04,-178.68639121324753,-90.79851578158049,-90.63049113022812,-2.7426156985610533
SPNCRNA.1273,-82.83542273494388,-44.187542625547046,-39.33818272942588,-0.6903026200290583
SPCC1919.05,-232.56510043350482,-118.57679253823154,-119.41808889213976,-5.429780996866442
SPCC1919.10c,-220.6140102474641,-113.094608611679,-113.35276962373423,-5.833367987949117
SPCC1919.12c,-249.16399824824168,-126.91196804351604,-126.87745994151103,-4.625429736785378
SPCC1919.11,-86.17898642833237,-37.52365339424391,-46.41767290961806,2.237660124470409
SPNCRNA.1275,-143.91890456596306,-74.61634766379336,-71.71237579053243,-2.409818888362736
SPCC1919.14c,-188.47337226462483,-95.26120176605902,-97.11763888746664,-3.9054683889008857
SPCC1919.15,-219.26038917470572,-144.57669706761126,-112.62951158259148,-37.94581947549693
SPNCRNA.1276,-150.17698852471642,-74.30455236274368,-75.06017607690329,0.8122600850694539
SPCC790.02,-223.03551839630455,-115.04681136896828,-115.25652561417157,-7.267818586835261
SPNCRNA.1277,-198.59736201259395,-78.49354252072158,-79.90786469484718,40.1959547970252
SPCC790.03,-154.91583859874848,-82.06163831225169,-74.57493422633344,-1.7207339398366344
SPNCRNA.1278,-203.2690005154763,-88.50444567455187,-86.211940679905,28.55261416101945
SPCC1840.03,-287.8411182758344,-148.2458533314243,-144.3932903993649,-4.798025454954882
SPCC1840.04,-179.51341221835006,-89.37066630517157,-94.39082956725487,-4.248083654076396
SPCC1840.05c,-226.08686666301284,-113.51483949546065,-118.22532397345542,-5.653296805903209
SPCC1840.06,-212.9463408087958,-106.32302155547771,-112.03494559640664,-5.411626343088557
SPCC1840.07c,-221.98392453887595,-114.21467944981735,-111.9171558498335,-4.147910760774892
SPNCRNA.1279,-179.77966821994147,-95.2645518760143,-86.96528141216294,-2.4501650682357194
SPCC1840.12,-207.48239554875286,-80.77751591304715,-75.12178114354809,51.58309849215763
SPCC965.03,-216.5915333017651,-114.03338124123856,-107.94397280327213,-5.385820742745636
SPCC965.04c,-235.1762120593763,-120.78557920010374,-120.45291296058241,-6.062280101309881
SPNCRNA.1280,-173.20214754063753,-97.92415077308277,-98.04136116023592,-22.763364392681183
SPNCRNA.1281,-146.87772104065397,-76.01072042156277,-74.57916904085825,-3.7121684217670463
SPNCRNA.517,-79.32947084579287,-40.63279901617546,-39.763093669734594,-1.066421840117158
SPCC965.07c,-275.5470967690121,-144.97779965213408,-134.52817874449593,-3.958881627618041
SPCC965.08c,-132.3084284133277,-71.5519587454755,-62.534783233402436,-1.7783135655502065
SPCC965.09,-175.9839266898524,-88.45365175515785,-91.00644127541466,-3.476166340720084
SPNCRNA.121,-104.59684289289729,-54.83680363862722,-55.99686401038064,-6.236824756110579
SPCC965.13,-236.2625107885253,-120.90083920410045,-120.7700649105608,-5.408393326135951
SPNCRNA.1286,-146.27672469995338,-75.42857397783436,-73.82820693892573,-2.9800562168067017
SPCC965.14c,-209.97481018057712,-108.23962024603823,-109.66572841025598,-7.9305384757171
SPCC1494.01,-155.39641464315002,-83.23123672902938,-70.9366306295868,1.2285472845338743
SPNCRNA.1289,-117.08100445973434,-58.31315886390247,-59.07241598213103,-0.30457038629913313
SPCC1494.07,-285.5774766210077,-145.83974300411683,-144.6297085998416,-4.891974982950728
SPCC1494.08c,-220.41054112024955,-111.96856657954856,-112.27319748759871,-3.831222946897725
SPCC1494.09c,-171.8882048455224,-83.69419650340926,-91.01648944124436,-2.8224810991312097
SPNCRNA.1290,-159.8868861108109,-84.61964480087642,-77.75103514661812,-2.483793836683589
SPCC70.04c,-119.56123628186596,-63.27680103538052,-59.79561756059029,-3.511182314104857
SPCC70.12c,-163.7634194776569,-85.62842868933217,-80.11822289015642,-1.9832321018316748
SPCC70.05c,-216.84726846845038,-113.15648704461859,-105.31028662521132,-1.6195052013795816
SPNCRNA.520,-115.69659026259545,-52.899344852163175,-60.48566249159821,2.3115829188340764
SPNCRNA.1292,-145.89330784407906,-78.88071932772304,-67.31115397786571,-0.2985654615096678
SPCC70.09c,-120.12103331850044,-62.68826085873247,-59.86144832397237,-2.428675864204393
SPCC70.10,-174.30726612318068,-90.14950633327429,-89.12310090369093,-4.965341113784547
SPCC1827.08c,-200.8533587230636,-104.64154683725373,-98.17476799670784,-1.9629561108979767
SPCC1827.01c,-241.76277095684867,-123.9354413219956,-122.35131000553194,-4.523980370678885
SPCC1827.05c,-247.1510503660352,-126.14530277407194,-125.94291210418413,-4.937164512220875
SPCC1827.06c,-296.7189887046122,-146.53039826566538,-154.34825010075423,-4.159659661807439
SPNCRNA.1294,-105.30536058011043,-51.906685160014135,-50.736377425431115,2.6622979946651952
SPNCRNA.40,-55.108063098855744,-30.94530538468695,-23.86312533203752,0.2996323821312714
SPCP1E11.08,-253.14718356831918,-129.8223524033317,-128.29347266497325,-4.968641499985806
SPCP1E11.11,-292.89536951245987,-149.66861261556338,-148.16711855572441,-4.9403616588278965
SPCC569.08c,-189.54335274424375,-96.99987139978502,-95.97204706689213,-3.4285657224334045
SPCC569.09,-158.14624571989913,-82.3905687016286,-79.06927259535323,-3.3135955770827077
SPCC569.07,-197.9713717529592,-102.02500346068597,-99.28645373354016,-3.340085441267007
SPCC569.06,-220.9974686872948,-113.56583243620355,-112.09532501524478,-4.663688764153561
SPNCRNA.1296,-171.59084817252094,-85.66123826742718,-88.9444816956617,-3.0148717905679234
SPRRNA.46,-466.30719671702377,-238.08234185686229,-228.54174281712517,-0.3168879569636829
SPRRNA.45,-288.0712743164722,-148.68743899836167,-143.46534949904134,-4.081514180930867
SPRRNA.42,-203.40097980791492,-104.80589200790035,-102.93047022542618,-4.335382425411581
SPCP20C8.02c,-149.98461506259423,-76.99122882604608,-76.18494880530851,-3.1915625687603613
SPNCRNA.1097,-147.36582759387466,-74.00811451062027,-77.18664538319338,-3.8289322999389697
SPNCRNA.1099,-151.27987484094314,-76.90709647520559,-73.95109030678918,0.421688058948348
SPCC757.03c,-201.20143977712777,-118.14177080643444,-111.7221287707926,-28.662459800099302
SPCC757.06,-95.67155093350704,-49.155743766063004,-47.989127927344676,-1.4733207599006164
SPCC757.15,-193.88812030211704,-100.55180661600201,-96.04750246793371,-2.71118878181872
SPNCRNA.453,-53.82038969547492,-26.348563685821595,-28.406636413059477,-0.9348104034061536
SPCC757.08,-216.96581269434392,-109.41297903193092,-112.53822429433849,-4.985390631925526
SPCC757.11c,-211.67121822256672,-108.36853422262577,-105.22404665672701,-1.9213626567860445
SPCTRNAHIS.03,-298.46498503410345,-148.30838407499348,-153.01355240801587,-2.8569514489058747
SPCC757.13,-162.74425052544927,-83.84237517974044,-83.14735317493427,-4.245477829225422
SPCC613.01,-207.48678774977063,-130.6468112247093,-106.69693675753379,-29.856960232472428
SPCC613.03,-196.25113834389165,-101.49566158172192,-98.65928671741014,-3.9038099552404044
SPCC613.05c,-336.89049956770333,-171.46335964655384,-170.66823439865226,-5.241094477502827
SPCC613.09,-197.54406756295032,-102.08844014380126,-100.40505342278709,-4.9494260036380515
SPCC613.10,-242.18724694571156,-126.19731168171214,-119.0775272954492,-3.087592031449788
SPCC613.11c,-149.8326721356256,-78.08836659334415,-75.95601644396541,-4.211710901683944
SPCC613.12c,-213.3105614916609,-111.90985656696036,-105.31649088430099,-3.9157859596004414
SPNCRNA.1105,-160.4820681532544,-83.69281444716947,-79.35838419806599,-2.569130491981042
SPCC330.02,-226.09916109230798,-115.46020035903128,-115.45696602139131,-4.818005288114649
SPCC330.19c,-136.17379630110727,-72.54144451298103,-67.95002584238645,-4.317674054260209
SPNCRNA.1106,-121.31139568726013,-61.92066105358201,-61.80241758785881,-2.411682954180677
SPCC330.03c,-179.45511754893874,-93.97396464663478,-86.03997402900984,-0.558821126705908
SPCC330.04c,-140.534764451466,-74.97961138643646,-66.89632761687113,-1.3411745518415898
SPNCRNA.1109,-86.35348430142874,-41.679323749878186,-43.6880085825652,0.9861519689853396
SPCTRNAGLY.10,-226.07962526462725,-110.36369054739812,-115.7560051434892,-0.04007042626008683
SPCC330.05c,-244.4210549435744,-127.20139804284484,-122.3889930476136,-5.169336146884064
SPCC330.06c,-332.17467613172073,-168.4149492090196,-169.63453405639876,-5.8748071336976295
SPNCRNA.1111,-155.75792872468486,-78.89075793949338,-80.01701396447251,-3.1498431792810777
SPCC330.08,-238.66779109092133,-122.08961422034716,-121.77035428663271,-5.19217741605857
SPCC330.09,-258.6207420106783,-132.14438417364178,-131.25247615336636,-4.776118316329813
SPCC330.14c,-292.4496109015223,-148.9766259887508,-147.90868021735506,-4.4356953045835334
SPCTRNAGLU.09,-317.60744885887345,-156.33205164930789,-164.02431273997757,-2.7489155304119777
SPCC320.11c,-244.77697805044528,-124.52816944153903,-124.67825280840367,-4.429444199497425
SPCC320.10,-227.8166612398146,-112.85517648952671,-118.85263820912373,-3.891153458835845
SPCC320.09,-193.98087904994182,-101.6011034077785,-96.07739303995079,-3.69761739778744
SPCC320.08,-262.0845250692992,-134.56871783193915,-132.87077387765416,-5.354966640294151
SPCC320.06,-206.19607271131184,-106.31934366146278,-106.37232124165487,-6.4955921918058275
SPNCRNA.1114,-146.03829749124398,-79.05847644932015,-66.53586152012828,0.4439595217955343
SPCC320.07c,-60.74049891324954,-31.972419116974315,-29.746426414562713,-0.9783466182874818
SPCC320.04c,-171.43580532666272,-90.02077743093906,-85.41877867528297,-4.003750779559312
SPCC1235.01,-335.71693694900836,-176.6619216433969,-172.6113857797435,-13.556370474131993
SPCC1235.02,-260.11685733247174,-129.19363336285022,-134.6401421338401,-3.716918164218612
SPCC1235.05c,-217.02037555951233,-111.0257457498739,-110.41810810237816,-4.423478292739759
SPNCRNA.1117,-103.54022393282105,-50.96275690407631,-54.01007476148699,-1.432607732742241
SPCC1235.06,-187.53079078752882,-97.74067606510063,-95.30141846930742,-5.5113037468792925
SPCC1235.10c,-194.7069567863226,-103.25018702279516,-94.09955980249944,-2.6427900389720094
SPCC1235.11,-250.12241090989846,-127.69126095130915,-127.49011466307272,-5.058964704483344
SPNCRNA.1118,-177.3630182408813,-88.3611637863644,-92.01021786199615,-3.0083634074792656
SPCC1235.17,-155.40552704247682,-78.30410696237402,-79.4648072341276,-2.3633871540247924
SPCC1235.14,-208.1729478409649,-100.06685047655607,-109.9014916302957,-1.7953942658868698
SPCC548.06c,-290.8351308939672,-145.9971265695108,-149.6106840163589,-4.7726796919025665
SPNCRNA.1120,-44.679874137006216,-15.966525888671448,-27.65862877162616,1.0547194767086123
SPCC548.07c,-125.46205634929207,-64.92130138592262,-62.198268123178046,-1.6575131598086161
SPCC794.03,-153.9120499338847,-72.74566747446866,-81.61474563906103,-0.4483631796449856
SPCC794.04c,-308.22263569670065,-157.09967454201768,-155.59497110841426,-4.4720099537312885
SPCC794.16,-112.32954652093694,-60.84708802043975,-52.19608089978961,-0.7136223992923902
SPNCRNA.1122,-45.439281248621825,-18.76209125164193,-22.791950874844357,3.8852391221355447
SPCC794.07,-229.7066850286604,-119.75015893654788,-113.38981989634036,-3.4332938042278727
SPNCRNA.1123,-59.875961533388995,-29.39166403568904,-32.21251650485951,-1.7282190071595591
SPCC794.09c,-335.439835353433,-169.547202164928,-170.97752431320092,-5.084891124695844
SPCC794.11c,-221.61789030553672,-114.46202490416648,-111.61625781408509,-4.460392412714839
SPCC794.12c,-333.37233276506095,-173.2046015688934,-163.7318880034423,-3.5641568072747414
SPCC794.15,-157.2158113641199,-95.43056255506191,-75.15937070916912,-13.374121900111135
SPCC553.10,-288.5521034494928,-168.56218768507512,-142.21084487948724,-22.220929115069566
SPCC553.08c,-233.7769771006405,-161.1681665774377,-121.13533096741509,-48.526520444212345
SPNCRNA.1126,-133.45929841146358,-66.82359105574311,-69.66534536014404,-3.0296380044235605
SPCC553.07c,-197.06558342770143,-102.91816985780943,-99.04208030808901,-4.89466673819706
SPNCRNA.1127,-131.8308569584872,-61.222604789892685,-71.4806140904737,-0.8723619218791896
SPNCRNA.1128,-139.50353859210662,-73.01765817920507,-69.33039950841655,-2.8445190955149826
SPCC553.04,-189.61047315259148,-98.46939088469036,-96.63729253923391,-5.496210271332785
SPCC553.03,-220.67942177669917,-144.9969393354688,-112.74943607693895,-37.06695363570856
SPCC553.02,-224.97444078463826,-113.0508718803083,-117.33773927277414,-5.414170368444218
SPNCRNA.1129,-160.6594515824144,-82.51296498786729,-83.72617586077058,-5.579689266223454
SPCC553.01c,-185.5062091129903,-96.4170002479628,-93.7277635671137,-4.638554702086196
SPCC736.04c,-260.82036013787194,-133.74649000723002,-132.07450454076493,-5.000634410122983
SPNCRNA.1130,-116.88047655570415,-63.028214634671095,-56.58997677681412,-2.7377148557810496
SPCC736.05,-160.46178482174886,-84.11314849544438,-80.47139141648589,-4.122755090181413
SPCC736.06,-255.09892279036393,-102.94910018698592,-120.26765987594436,31.882162727433638
SPCC736.07c,-185.76455281135318,-128.12277977273902,-97.00128506527822,-39.35951202666405
SPCTRNAPHE.04,-320.75399281915,-159.16982385628026,-165.07192705313932,-3.4877580902695517
SPNCRNA.463,-46.73173095530126,-22.55004579122256,-24.135337868212968,0.04634729586573627
SPCC736.12c,-209.09183813258332,-109.39961961174727,-103.48594970668613,-3.7937311858500213
SPCC736.14,-209.4519862282381,-133.31938590859158,-102.82898002131769,-26.696379701671162
SPCC736.15,-354.6039974058381,-180.81397874785046,-178.0145638518055,-4.2245451938177885
SPNCRNA.1133,-133.14930141329617,-70.4819363776832,-66.4563721718624,-3.7890071362494377
SPCC594.03,-137.76773837667218,-70.23274332926789,-72.4287452363758,-4.893750188971524
SPCC594.04c,-224.93725111748364,-114.2402589762392,-115.04955255388815,-4.352560412643726
SPCC594.07c,-217.4951310986377,-109.64905048764663,-112.33795835811442,-4.491877747123368
SPCC1682.02c,-237.35136685061386,-120.61001088208657,-121.57703929795031,-4.835683329423034
SPCC1682.05c,-212.1383898732787,-110.02912146546686,-106.15344060246537,-4.044172194653527
SPCC1682.04,-196.45573225675145,-102.041793032841,-99.27718510865536,-4.8632458847448845
SPNCRNA.1135,-55.935186714896176,-29.19385141130617,-24.259893145220214,2.4814421583697808
SPNCRNA.1136,-98.58522587513451,-48.58825034564607,-49.359846512886115,0.63712901660233
SPCC1682.10,-257.6074853915642,-133.77511638664998,-160.00682439724898,-36.17445539233478
SPCC1682.11c,-207.1159845075697,-105.3183060386784,-106.0320447620946,-4.2343662932033235
SPCC1682.13,-196.48395713215527,-102.22635656277407,-101.51366172437166,-7.256061154990476
SPCC306.02c,-229.81289664301246,-119.4166852659313,-115.23764807900284,-4.841436701921708
SPCC306.03c,-205.53564776796327,-105.91143349521325,-107.76400674657532,-8.13979247382531
SPCC306.04c,-225.94125412123384,-116.29052240451135,-115.7750380537165,-6.124306336994067
SPCC306.05c,-178.8692667406581,-94.6518230261286,-86.99422202287624,-2.7767783083467346
SPCC306.06c,-203.6644249967636,-104.45771913725709,-122.72129962688877,-23.51459376738231
